,TRANSFORMATION,SOURCE_FIELD,SOURCE_NODE,TARGET_FIELD,TARGET_NODE,LINK_VALUE,ROW_ID,COLOR
0,,BillingDocument,59,BillingDocument,92,1,0,aliceblue
1,,CompanyCode,59,CompanyCode,92,1,1,aliceblue
2,,SalesDistrict,59,SalesDistrict,92,1,2,aliceblue
3,,CreationDate,59,CreationDate,92,1,3,aliceblue
4,,CreatedByUser,59,CreatedByUser,92,1,4,aliceblue
5,,BillingDocumentType,59,BillingDocumentType,92,1,5,aliceblue
6,,InvoiceListBillingDate,59,InvoiceListBillingDate,92,1,6,aliceblue
7,,BillingDocumentCategory,59,BillingDocumentCategory,92,1,7,aliceblue
8,,IncotermsClassification,59,IncotermsClassification,92,1,8,aliceblue
9,,IncotermsTransferLocation,59,IncotermsTransferLocation,92,1,9,aliceblue
10,,CustomerGroup,59,CustomerGroup,92,1,10,aliceblue
11,,SoldToParty,59,SoldToParty,92,1,11,aliceblue
12,,PayerParty,59,PayerParty,92,1,12,aliceblue
13,,AccountingExchangeRate,59,AccountingExchangeRate,92,1,13,aliceblue
14,,ExchangeRateType,59,ExchangeRateType,92,1,14,aliceblue
15,,Division,59,Division,92,1,15,aliceblue
16,,StatisticsCurrency,59,StatisticsCurrency,92,1,16,aliceblue
17,,SDDocumentCategory,59,SDDocumentCategory,92,1,17,aliceblue
18,,SalesOrganization,59,SalesOrganization,92,1,18,aliceblue
19,,DistributionChannel,59,DistributionChannel,92,1,19,aliceblue
20,,TransactionCurrency,59,TransactionCurrency,92,1,20,aliceblue
21,,BillingDocument,60,HeaderBillingDocument,93,1,21,aliceblue
22,,BillingDocumentItem,60,BillingDocumentItem,93,1,22,aliceblue
23,,BillingQuantityUnit,60,BillingQuantityUnit,93,1,23,aliceblue
24,,BillingToBaseQuantityNumrtr,60,BillingToBaseQuantityNumrtr,93,1,24,aliceblue
25,,BillingToBaseQuantityDnmntr,60,BillingToBaseQuantityDnmntr,93,1,25,aliceblue
26,,BaseUnit,60,BaseUnit,93,1,26,aliceblue
27,,ItemWeightUnit,60,ItemWeightUnit,93,1,27,aliceblue
28,,ItemVolumeUnit,60,ItemVolumeUnit,93,1,28,aliceblue
29,,PricingDate,60,PricingDate,93,1,29,aliceblue
30,,ServicesRenderedDate,60,ServicesRenderedDate,93,1,30,aliceblue
31,,PriceDetnExchangeRate,60,PriceDetnExchangeRate,93,1,31,aliceblue
32,,ReferenceSDDocument,60,ReferenceSDDocument,93,1,32,aliceblue
33,,SalesDocument,60,SalesDocument,93,1,33,aliceblue
34,,SalesDocumentItem,60,SalesDocumentItem,93,1,34,aliceblue
35,,Material,60,Material,93,1,35,aliceblue
36,,Batch,60,Batch,93,1,36,aliceblue
37,,MaterialGroup,60,MaterialGroup,93,1,37,aliceblue
38,,SalesDocumentItemCategory,60,SalesDocumentItemCategory,93,1,38,aliceblue
39,,SalesDocumentItemType,60,SalesDocumentItemType,93,1,39,aliceblue
40,,ProductHierarchyNode,60,ProductHierarchyNode,93,1,40,aliceblue
41,,RebateBasisAmount,60,RebateBasisAmount,93,1,41,aliceblue
42,,ItemGrossWeight,60,ItemGrossWeight,93,1,42,aliceblue
43,,ItemGrossAmountOfBillingDoc,60,ItemGrossAmountOfBillingDoc,93,1,43,aliceblue
44,,BillingQuantity,60,BillingQuantity,93,1,44,aliceblue
45,,BillingQuantityInBaseUnit,60,BillingQuantityInBaseUnit,93,1,45,aliceblue
46,,Subtotal1Amount,60,Subtotal1Amount,93,1,46,aliceblue
47,,Subtotal2Amount,60,Subtotal2Amount,93,1,47,aliceblue
48,,Subtotal3Amount,60,Subtotal3Amount,93,1,48,aliceblue
49,,Subtotal4Amount,60,Subtotal4Amount,93,1,49,aliceblue
50,,Subtotal5Amount,60,Subtotal5Amount,93,1,50,aliceblue
51,,Subtotal6Amount,60,Subtotal6Amount,93,1,51,aliceblue
52,,MRPRequiredQuantityInBaseUnit,60,MRPRequiredQuantityInBaseUnit,93,1,52,aliceblue
53,,TaxAmount,60,TaxAmount,93,1,53,aliceblue
54,,ItemNetAmountOfBillingDoc,60,ItemNetAmountOfBillingDoc,93,1,54,aliceblue
55,,ItemNetWeight,60,ItemNetWeight,93,1,55,aliceblue
56,,EligibleAmountForCashDiscount,60,EligibleAmountForCashDiscount,93,1,56,aliceblue
57,,CostAmount,60,CostAmount,93,1,57,aliceblue
58,,PricingScaleQuantityInBaseUnit,60,PricingScaleQuantityInBaseUnit,93,1,58,aliceblue
59,,ItemVolume,60,ItemVolume,93,1,59,aliceblue
60,,VBTYP,60,VBTYP,93,1,60,aliceblue
61,,HeaderBillingDocument,93,BillingDocument,94,1,61,aliceblue
62,,BillingDocumentItem,93,BillingDocumentItem,94,1,62,aliceblue
63,,BillingQuantityUnit,93,BillingQuantityUnit,94,1,63,aliceblue
64,,BillingToBaseQuantityNumrtr,93,BillingToBaseQuantityNumrtr,94,1,64,aliceblue
65,,BillingToBaseQuantityDnmntr,93,BillingToBaseQuantityDnmntr,94,1,65,aliceblue
66,,BaseUnit,93,BaseUnit,94,1,66,aliceblue
67,,ItemWeightUnit,93,ItemWeightUnit,94,1,67,aliceblue
68,,ItemVolumeUnit,93,ItemVolumeUnit,94,1,68,aliceblue
69,,PricingDate,93,PricingDate,94,1,69,aliceblue
70,,ServicesRenderedDate,93,ServicesRenderedDate,94,1,70,aliceblue
71,,PriceDetnExchangeRate,93,PriceDetnExchangeRate,94,1,71,aliceblue
72,,ReferenceSDDocument,93,ReferenceSDDocument,94,1,72,aliceblue
73,,SalesDocument,93,SalesDocument,94,1,73,aliceblue
74,,SalesDocumentItem,93,SalesDocumentItem,94,1,74,aliceblue
75,,Material,93,Material,94,1,75,aliceblue
76,,Batch,93,Batch,94,1,76,aliceblue
77,,MaterialGroup,93,MaterialGroup,94,1,77,aliceblue
78,,SalesDocumentItemCategory,93,SalesDocumentItemCategory,94,1,78,aliceblue
79,,SalesDocumentItemType,93,SalesDocumentItemType,94,1,79,aliceblue
80,,ProductHierarchyNode,93,ProductHierarchyNode,94,1,80,aliceblue
81,,RebateBasisAmount,93,RebateBasisAmount,94,1,81,aliceblue
82,,ItemGrossWeight,93,ItemGrossWeight,94,1,82,aliceblue
83,,ItemGrossAmountOfBillingDoc,93,ItemGrossAmountOfBillingDoc,94,1,83,aliceblue
84,,BillingQuantity,93,BillingQuantity,94,1,84,aliceblue
85,,BillingQuantityInBaseUnit,93,BillingQuantityInBaseUnit,94,1,85,aliceblue
86,,Subtotal1Amount,93,Subtotal1Amount,94,1,86,aliceblue
87,,Subtotal2Amount,93,Subtotal2Amount,94,1,87,aliceblue
88,,Subtotal3Amount,93,Subtotal3Amount,94,1,88,aliceblue
89,,Subtotal4Amount,93,Subtotal4Amount,94,1,89,aliceblue
90,,Subtotal5Amount,93,Subtotal5Amount,94,1,90,aliceblue
91,,Subtotal6Amount,93,Subtotal6Amount,94,1,91,aliceblue
92,,MRPRequiredQuantityInBaseUnit,93,MRPRequiredQuantityInBaseUnit,94,1,92,aliceblue
93,,TaxAmount,93,TaxAmount,94,1,93,aliceblue
94,,ItemNetAmountOfBillingDoc,93,ItemNetAmountOfBillingDoc,94,1,94,aliceblue
95,,ItemNetWeight,93,ItemNetWeight,94,1,95,aliceblue
96,,EligibleAmountForCashDiscount,93,EligibleAmountForCashDiscount,94,1,96,aliceblue
97,,CostAmount,93,CostAmount,94,1,97,aliceblue
98,,PricingScaleQuantityInBaseUnit,93,PricingScaleQuantityInBaseUnit,94,1,98,aliceblue
99,,ItemVolume,93,ItemVolume,94,1,99,aliceblue
100,,BillingDocument,92,HeaderBillingDocument,94,1,100,aliceblue
101,,CompanyCode,92,CompanyCode,94,1,101,aliceblue
102,,SalesDistrict,92,SalesDistrict,94,1,102,aliceblue
103,,CreationDate,92,CreationDate,94,1,103,aliceblue
104,,CreatedByUser,92,CreatedByUser,94,1,104,aliceblue
105,,BillingDocumentType,92,BillingDocumentType,94,1,105,aliceblue
106,,InvoiceListBillingDate,92,InvoiceListBillingDate,94,1,106,aliceblue
107,,BillingDocumentCategory,92,BillingDocumentCategory,94,1,107,aliceblue
108,,IncotermsClassification,92,IncotermsClassification,94,1,108,aliceblue
109,,IncotermsTransferLocation,92,IncotermsTransferLocation,94,1,109,aliceblue
110,,CustomerGroup,92,CustomerGroup,94,1,110,aliceblue
111,,SoldToParty,92,SoldToParty,94,1,111,aliceblue
112,,PayerParty,92,PayerParty,94,1,112,aliceblue
113,,AccountingExchangeRate,92,AccountingExchangeRate,94,1,113,aliceblue
114,,ExchangeRateType,92,ExchangeRateType,94,1,114,aliceblue
115,,Division,92,Division,94,1,115,aliceblue
116,,StatisticsCurrency,92,StatisticsCurrency,94,1,116,aliceblue
117,,SDDocumentCategory,92,SDDocumentCategory,94,1,117,aliceblue
118,,SalesOrganization,92,SalesOrganization,94,1,118,aliceblue
119,,DistributionChannel,92,DistributionChannel,94,1,119,aliceblue
120,,TransactionCurrency,92,TransactionCurrency,94,1,120,aliceblue
121,,BillingDocument,92,BillingDocument,94,1,121,aliceblue
122,,CompanyCode,61,SalesOrgCompanyCode,95,1,122,aliceblue
123,,SalesOrganization,61,SalesOrganization,95,1,123,aliceblue
124,,Customer,61,Customer,95,1,124,aliceblue
125,,Country,61,Country,95,1,125,aliceblue
126,,FiscalYearVariant,61,FiscalYearVariant,95,1,126,aliceblue
127,,SalesOrganizationCurrency,61,SalesOrganizationCurrency,95,1,127,aliceblue
128,,SalesOrganizationName,61,SalesOrganizationName,95,1,128,aliceblue
129,,SalesOrganization,94,SalesOrganization,96,1,129,aliceblue
130,,BillingDocument,94,BillingDocument,96,1,130,aliceblue
131,,BillingDocumentItem,94,BillingDocumentItem,96,1,131,aliceblue
132,,BillingQuantityUnit,94,BillingQuantityUnit,96,1,132,aliceblue
133,,BillingToBaseQuantityNumrtr,94,BillingToBaseQuantityNumrtr,96,1,133,aliceblue
134,,BillingToBaseQuantityDnmntr,94,BillingToBaseQuantityDnmntr,96,1,134,aliceblue
135,,BaseUnit,94,BaseUnit,96,1,135,aliceblue
136,,ItemWeightUnit,94,ItemWeightUnit,96,1,136,aliceblue
137,,ItemVolumeUnit,94,ItemVolumeUnit,96,1,137,aliceblue
138,,PricingDate,94,PricingDate,96,1,138,aliceblue
139,,ServicesRenderedDate,94,ServicesRenderedDate,96,1,139,aliceblue
140,,PriceDetnExchangeRate,94,PriceDetnExchangeRate,96,1,140,aliceblue
141,,ReferenceSDDocument,94,ReferenceSDDocument,96,1,141,aliceblue
142,,SalesDocument,94,SalesDocument,96,1,142,aliceblue
143,,SalesDocumentItem,94,SalesDocumentItem,96,1,143,aliceblue
144,,Material,94,Material,96,1,144,aliceblue
145,,Batch,94,Batch,96,1,145,aliceblue
146,,MaterialGroup,94,MaterialGroup,96,1,146,aliceblue
147,,SalesDocumentItemCategory,94,SalesDocumentItemCategory,96,1,147,aliceblue
148,,SalesDocumentItemType,94,SalesDocumentItemType,96,1,148,aliceblue
149,,ProductHierarchyNode,94,ProductHierarchyNode,96,1,149,aliceblue
150,,RebateBasisAmount,94,RebateBasisAmount,96,1,150,aliceblue
151,,ItemGrossWeight,94,ItemGrossWeight,96,1,151,aliceblue
152,,ItemGrossAmountOfBillingDoc,94,ItemGrossAmountOfBillingDoc,96,1,152,aliceblue
153,,BillingQuantity,94,BillingQuantity,96,1,153,aliceblue
154,,BillingQuantityInBaseUnit,94,BillingQuantityInBaseUnit,96,1,154,aliceblue
155,,Subtotal1Amount,94,Subtotal1Amount,96,1,155,aliceblue
156,,Subtotal2Amount,94,Subtotal2Amount,96,1,156,aliceblue
157,,Subtotal3Amount,94,Subtotal3Amount,96,1,157,aliceblue
158,,Subtotal4Amount,94,Subtotal4Amount,96,1,158,aliceblue
159,,Subtotal5Amount,94,Subtotal5Amount,96,1,159,aliceblue
160,,Subtotal6Amount,94,Subtotal6Amount,96,1,160,aliceblue
161,,MRPRequiredQuantityInBaseUnit,94,MRPRequiredQuantityInBaseUnit,96,1,161,aliceblue
162,,TaxAmount,94,TaxAmount,96,1,162,aliceblue
163,,ItemNetAmountOfBillingDoc,94,ItemNetAmountOfBillingDoc,96,1,163,aliceblue
164,,ItemNetWeight,94,ItemNetWeight,96,1,164,aliceblue
165,,EligibleAmountForCashDiscount,94,EligibleAmountForCashDiscount,96,1,165,aliceblue
166,,CostAmount,94,CostAmount,96,1,166,aliceblue
167,,PricingScaleQuantityInBaseUnit,94,PricingScaleQuantityInBaseUnit,96,1,167,aliceblue
168,,ItemVolume,94,ItemVolume,96,1,168,aliceblue
169,,HeaderBillingDocument,94,HeaderBillingDocument,96,1,169,aliceblue
170,,CompanyCode,94,CompanyCode,96,1,170,aliceblue
171,,SalesDistrict,94,SalesDistrict,96,1,171,aliceblue
172,,CreationDate,94,CreationDate,96,1,172,aliceblue
173,,CreatedByUser,94,CreatedByUser,96,1,173,aliceblue
174,,BillingDocumentType,94,BillingDocumentType,96,1,174,aliceblue
175,,InvoiceListBillingDate,94,InvoiceListBillingDate,96,1,175,aliceblue
176,,BillingDocumentCategory,94,BillingDocumentCategory,96,1,176,aliceblue
177,,IncotermsClassification,94,IncotermsClassification,96,1,177,aliceblue
178,,IncotermsTransferLocation,94,IncotermsTransferLocation,96,1,178,aliceblue
179,,CustomerGroup,94,CustomerGroup,96,1,179,aliceblue
180,,SoldToParty,94,SoldToParty,96,1,180,aliceblue
181,,PayerParty,94,PayerParty,96,1,181,aliceblue
182,,AccountingExchangeRate,94,AccountingExchangeRate,96,1,182,aliceblue
183,,ExchangeRateType,94,ExchangeRateType,96,1,183,aliceblue
184,,Division,94,Division,96,1,184,aliceblue
185,,StatisticsCurrency,94,StatisticsCurrency,96,1,185,aliceblue
186,,SDDocumentCategory,94,SDDocumentCategory,96,1,186,aliceblue
187,,DistributionChannel,94,DistributionChannel,96,1,187,aliceblue
188,,TransactionCurrency,94,TransactionCurrency,96,1,188,aliceblue
189,,SalesOrgCompanyCode,95,SalesOrgCompCode,96,1,189,aliceblue
190,,Customer,95,Customer,96,1,190,aliceblue
191,,Country,95,Country,96,1,191,aliceblue
192,,FiscalYearVariant,95,FiscalYearVariant,96,1,192,aliceblue
193,,SalesOrganizationCurrency,95,SalesOrganizationCurrency,96,1,193,aliceblue
194,,SalesOrganizationName,95,SalesOrganizationName,96,1,194,aliceblue
195,,SalesOrganization,95,SalesOrganization,96,1,195,aliceblue
196,,Material,62,Material,97,1,196,aliceblue
197,,MaterialType,62,MaterialType,97,1,197,aliceblue
198,,MaterialBaseUnit,62,MaterialBaseUnit,97,1,198,aliceblue
199,,ProductHierarchy,62,ProductHierarchy,97,1,199,aliceblue
200,,MaterialCategory,62,MaterialCategory,97,1,200,aliceblue
201,,MaterialName,62,MaterialName,97,1,201,aliceblue
202,,Material,96,Material,98,1,202,aliceblue
203,,BillingDocument,96,BillingDocument,98,1,203,aliceblue
204,,BillingDocumentItem,96,BillingDocumentItem,98,1,204,aliceblue
205,,BillingQuantityUnit,96,BillingQuantityUnit,98,1,205,aliceblue
206,,BillingToBaseQuantityNumrtr,96,BillingToBaseQuantityNumrtr,98,1,206,aliceblue
207,,BillingToBaseQuantityDnmntr,96,BillingToBaseQuantityDnmntr,98,1,207,aliceblue
208,,BaseUnit,96,BaseUnit,98,1,208,aliceblue
209,,ItemWeightUnit,96,ItemWeightUnit,98,1,209,aliceblue
210,,ItemVolumeUnit,96,ItemVolumeUnit,98,1,210,aliceblue
211,,PricingDate,96,PricingDate,98,1,211,aliceblue
212,,ServicesRenderedDate,96,ServicesRenderedDate,98,1,212,aliceblue
213,,PriceDetnExchangeRate,96,PriceDetnExchangeRate,98,1,213,aliceblue
214,,ReferenceSDDocument,96,ReferenceSDDocument,98,1,214,aliceblue
215,,SalesDocument,96,SalesDocument,98,1,215,aliceblue
216,,SalesDocumentItem,96,SalesDocumentItem,98,1,216,aliceblue
217,,Batch,96,Batch,98,1,217,aliceblue
218,,MaterialGroup,96,MaterialGroup,98,1,218,aliceblue
219,,SalesDocumentItemCategory,96,SalesDocumentItemCategory,98,1,219,aliceblue
220,,SalesDocumentItemType,96,SalesDocumentItemType,98,1,220,aliceblue
221,,ProductHierarchyNode,96,ProductHierarchyNode,98,1,221,aliceblue
222,,RebateBasisAmount,96,RebateBasisAmount,98,1,222,aliceblue
223,,ItemGrossWeight,96,ItemGrossWeight,98,1,223,aliceblue
224,,ItemGrossAmountOfBillingDoc,96,ItemGrossAmountOfBillingDoc,98,1,224,aliceblue
225,,BillingQuantity,96,BillingQuantity,98,1,225,aliceblue
226,,BillingQuantityInBaseUnit,96,BillingQuantityInBaseUnit,98,1,226,aliceblue
227,,Subtotal1Amount,96,Subtotal1Amount,98,1,227,aliceblue
228,,Subtotal2Amount,96,Subtotal2Amount,98,1,228,aliceblue
229,,Subtotal3Amount,96,Subtotal3Amount,98,1,229,aliceblue
230,,Subtotal4Amount,96,Subtotal4Amount,98,1,230,aliceblue
231,,Subtotal5Amount,96,Subtotal5Amount,98,1,231,aliceblue
232,,Subtotal6Amount,96,Subtotal6Amount,98,1,232,aliceblue
233,,MRPRequiredQuantityInBaseUnit,96,MRPRequiredQuantityInBaseUnit,98,1,233,aliceblue
234,,TaxAmount,96,TaxAmount,98,1,234,aliceblue
235,,ItemNetAmountOfBillingDoc,96,ItemNetAmountOfBillingDoc,98,1,235,aliceblue
236,,ItemNetWeight,96,ItemNetWeight,98,1,236,aliceblue
237,,EligibleAmountForCashDiscount,96,EligibleAmountForCashDiscount,98,1,237,aliceblue
238,,CostAmount,96,CostAmount,98,1,238,aliceblue
239,,PricingScaleQuantityInBaseUnit,96,PricingScaleQuantityInBaseUnit,98,1,239,aliceblue
240,,ItemVolume,96,ItemVolume,98,1,240,aliceblue
241,,HeaderBillingDocument,96,HeaderBillingDocument,98,1,241,aliceblue
242,,CompanyCode,96,CompanyCode,98,1,242,aliceblue
243,,SalesDistrict,96,SalesDistrict,98,1,243,aliceblue
244,,CreationDate,96,CreationDate,98,1,244,aliceblue
245,,CreatedByUser,96,CreatedByUser,98,1,245,aliceblue
246,,BillingDocumentType,96,BillingDocumentType,98,1,246,aliceblue
247,,InvoiceListBillingDate,96,InvoiceListBillingDate,98,1,247,aliceblue
248,,BillingDocumentCategory,96,BillingDocumentCategory,98,1,248,aliceblue
249,,IncotermsClassification,96,IncotermsClassification,98,1,249,aliceblue
250,,IncotermsTransferLocation,96,IncotermsTransferLocation,98,1,250,aliceblue
251,,CustomerGroup,96,CustomerGroup,98,1,251,aliceblue
252,,SoldToParty,96,SoldToParty,98,1,252,aliceblue
253,,PayerParty,96,PayerParty,98,1,253,aliceblue
254,,AccountingExchangeRate,96,AccountingExchangeRate,98,1,254,aliceblue
255,,ExchangeRateType,96,ExchangeRateType,98,1,255,aliceblue
256,,Division,96,Division,98,1,256,aliceblue
257,,StatisticsCurrency,96,StatisticsCurrency,98,1,257,aliceblue
258,,SDDocumentCategory,96,SDDocumentCategory,98,1,258,aliceblue
259,,SalesOrganization,96,SalesOrganization,98,1,259,aliceblue
260,,DistributionChannel,96,DistributionChannel,98,1,260,aliceblue
261,,TransactionCurrency,96,TransactionCurrency,98,1,261,aliceblue
262,,SalesOrgCompCode,96,SalesOrgCompCode,98,1,262,aliceblue
263,,Customer,96,Customer,98,1,263,aliceblue
264,,Country,96,Country,98,1,264,aliceblue
265,,FiscalYearVariant,96,FiscalYearVariant,98,1,265,aliceblue
266,,SalesOrganizationCurrency,96,SalesOrganizationCurrency,98,1,266,aliceblue
267,,SalesOrganizationName,96,SalesOrganizationName,98,1,267,aliceblue
268,,MaterialType,97,MaterialType,98,1,268,aliceblue
269,,MaterialBaseUnit,97,MaterialBaseUnit,98,1,269,aliceblue
270,,ProductHierarchy,97,ProductHierarchy,98,1,270,aliceblue
271,,MaterialCategory,97,MaterialCategory,98,1,271,aliceblue
272,,MaterialName,97,MaterialName,98,1,272,aliceblue
273,,Material,97,Material,98,1,273,aliceblue
274,,MaterialGroup,98,MaterialGroup,99,1,274,aliceblue
275,,BillingDocument,98,BillingDocument,99,1,275,aliceblue
276,,BillingDocumentItem,98,BillingDocumentItem,99,1,276,aliceblue
277,,BillingQuantityUnit,98,BillingQuantityUnit,99,1,277,aliceblue
278,,BillingToBaseQuantityNumrtr,98,BillingToBaseQuantityNumrtr,99,1,278,aliceblue
279,,BillingToBaseQuantityDnmntr,98,BillingToBaseQuantityDnmntr,99,1,279,aliceblue
280,,BaseUnit,98,BaseUnit,99,1,280,aliceblue
281,,ItemWeightUnit,98,ItemWeightUnit,99,1,281,aliceblue
282,,ItemVolumeUnit,98,ItemVolumeUnit,99,1,282,aliceblue
283,,PricingDate,98,PricingDate,99,1,283,aliceblue
284,,ServicesRenderedDate,98,ServicesRenderedDate,99,1,284,aliceblue
285,,PriceDetnExchangeRate,98,PriceDetnExchangeRate,99,1,285,aliceblue
286,,ReferenceSDDocument,98,ReferenceSDDocument,99,1,286,aliceblue
287,,SalesDocument,98,SalesDocument,99,1,287,aliceblue
288,,SalesDocumentItem,98,SalesDocumentItem,99,1,288,aliceblue
289,,Material,98,Material,99,1,289,aliceblue
290,,Batch,98,Batch,99,1,290,aliceblue
291,,SalesDocumentItemCategory,98,SalesDocumentItemCategory,99,1,291,aliceblue
292,,SalesDocumentItemType,98,SalesDocumentItemType,99,1,292,aliceblue
293,,ProductHierarchyNode,98,ProductHierarchyNode,99,1,293,aliceblue
294,,RebateBasisAmount,98,RebateBasisAmount,99,1,294,aliceblue
295,,ItemGrossWeight,98,ItemGrossWeight,99,1,295,aliceblue
296,,ItemGrossAmountOfBillingDoc,98,ItemGrossAmountOfBillingDoc,99,1,296,aliceblue
297,,BillingQuantity,98,BillingQuantity,99,1,297,aliceblue
298,,BillingQuantityInBaseUnit,98,BillingQuantityInBaseUnit,99,1,298,aliceblue
299,,Subtotal1Amount,98,Subtotal1Amount,99,1,299,aliceblue
300,,Subtotal2Amount,98,Subtotal2Amount,99,1,300,aliceblue
301,,Subtotal3Amount,98,Subtotal3Amount,99,1,301,aliceblue
302,,Subtotal4Amount,98,Subtotal4Amount,99,1,302,aliceblue
303,,Subtotal5Amount,98,Subtotal5Amount,99,1,303,aliceblue
304,,Subtotal6Amount,98,Subtotal6Amount,99,1,304,aliceblue
305,,MRPRequiredQuantityInBaseUnit,98,MRPRequiredQuantityInBaseUnit,99,1,305,aliceblue
306,,TaxAmount,98,TaxAmount,99,1,306,aliceblue
307,,ItemNetAmountOfBillingDoc,98,ItemNetAmountOfBillingDoc,99,1,307,aliceblue
308,,ItemNetWeight,98,ItemNetWeight,99,1,308,aliceblue
309,,EligibleAmountForCashDiscount,98,EligibleAmountForCashDiscount,99,1,309,aliceblue
310,,CostAmount,98,CostAmount,99,1,310,aliceblue
311,,PricingScaleQuantityInBaseUnit,98,PricingScaleQuantityInBaseUnit,99,1,311,aliceblue
312,,ItemVolume,98,ItemVolume,99,1,312,aliceblue
313,,HeaderBillingDocument,98,HeaderBillingDocument,99,1,313,aliceblue
314,,CompanyCode,98,CompanyCode,99,1,314,aliceblue
315,,SalesDistrict,98,SalesDistrict,99,1,315,aliceblue
